tid,attribute,correct_val
stock-2011-07-06fast,open,36.6
stock-2011-07-06ffiv,wkhigh,145.76
stock-2011-07-06ffiv,flat_change,2.31
stock-2011-07-06ffiv,last,115.82
stock-2011-07-06ffiv,wklow,69.26
stock-2011-07-06ffiv,prev_close,113.51
stock-2011-07-06ffiv,high,116.75
stock-2011-07-06ffiv,low,113.29
stock-2011-07-06ffiv,open,113.29
stock-2011-07-06fisv,wkhigh,64.99
stock-2011-07-06fisv,flat_change,0.72
stock-2011-07-06fisv,last,64.75
stock-2011-07-06fisv,wklow,44.85
stock-2011-07-06fisv,prev_close,64.03
stock-2011-07-06fisv,high,64.99
stock-2011-07-06fisv,low,63.8
stock-2011-07-06fisv,open,63.94
stock-2011-07-06flex,wkhigh,8.50
stock-2011-07-06flex,flat_change,-0.08
stock-2011-07-06flex,last,6.47
stock-2011-07-06flex,wklow,4.86
stock-2011-07-06flex,prev_close,6.55
stock-2011-07-06flex,high,6.6
stock-2011-07-06flex,low,6.4
stock-2011-07-06flex,open,6.6
stock-2011-07-06flir,wkhigh,37.29
stock-2011-07-06flir,flat_change,-0.04
stock-2011-07-06flir,last,34.0
stock-2011-07-06flir,wklow,24.0
stock-2011-07-06flir,prev_close,34.04
stock-2011-07-06flir,high,34.13
stock-2011-07-06flir,low,33.78
stock-2011-07-06flir,open,33.9
stock-2011-07-06fslr,wkhigh,175.45
stock-2011-07-06fslr,flat_change,-0.56
stock-2011-07-06fslr,last,131.53
stock-2011-07-06fslr,wklow,111.4
stock-2011-07-06fslr,prev_close,132.09
stock-2011-07-06fslr,high,133.2
stock-2011-07-06fslr,low,130.68
stock-2011-07-06fslr,open,132.0
stock-2011-07-06gmcr,wkhigh,93.72
stock-2011-07-06gmcr,flat_change,1.48
stock-2011-07-06gmcr,last,93.45
stock-2011-07-06gmcr,wklow,25.38
stock-2011-07-06gmcr,prev_close,91.97
stock-2011-07-06gmcr,high,93.72
stock-2011-07-06gmcr,low,91.38
stock-2011-07-06gmcr,open,91.97
stock-2011-07-06goog,wkhigh,642.96
stock-2011-07-06goog,flat_change,2.92
stock-2011-07-06goog,last,535.36
stock-2011-07-06goog,wklow,433.63
stock-2011-07-06goog,prev_close,532.44
stock-2011-07-06goog,high,538.51
stock-2011-07-06goog,low,533.04
stock-2011-07-06goog,open,533.5
stock-2011-07-06grmn,wkhigh,36.42
stock-2011-07-06grmn,flat_change,-0.03
stock-2011-07-06grmn,last,33.22
stock-2011-07-06grmn,wklow,26.11
stock-2011-07-06grmn,prev_close,33.25
stock-2011-07-06grmn,high,33.4
stock-2011-07-06grmn,low,33.01
stock-2011-07-06grmn,open,33.28
stock-2011-07-06hpq,wkhigh,49.39
stock-2011-07-06hpq,flat_change,-0.27
stock-2011-07-06hpq,last,36.2
stock-2011-07-06hpq,wklow,33.95
stock-2011-07-06hpq,prev_close,36.47
stock-2011-07-06hpq,high,36.59
stock-2011-07-06hpq,low,36.1
stock-2011-07-06hpq,open,36.46
stock-2011-07-06hsic,wkhigh,74.57
stock-2011-07-06hsic,flat_change,1.09
stock-2011-07-06hsic,last,74.21
stock-2011-07-06hsic,wklow,50.96
stock-2011-07-06hsic,prev_close,73.12
stock-2011-07-06hsic,high,74.57
stock-2011-07-06hsic,low,73.05
stock-2011-07-06hsic,open,73.17
stock-2011-07-06ilmn,wkhigh,79.40
stock-2011-07-06ilmn,flat_change,0.05
stock-2011-07-06ilmn,last,77.88
stock-2011-07-06ilmn,wklow,41.15
stock-2011-07-06ilmn,prev_close,77.83
stock-2011-07-06ilmn,high,79.4
stock-2011-07-06ilmn,low,77.56
stock-2011-07-06ilmn,open,78.38
stock-2011-07-06infy,wkhigh,77.92
stock-2011-07-06infy,flat_change,-0.26
stock-2011-07-06infy,last,66.46
stock-2011-07-06infy,wklow,56.73
stock-2011-07-06infy,prev_close,66.72
stock-2011-07-06infy,high,66.72
stock-2011-07-06infy,low,66.02
stock-2011-07-06infy,open,66.67
stock-2011-07-06intc,wkhigh,23.96
stock-2011-07-06intc,flat_change,0.31
stock-2011-07-06intc,last,22.75
stock-2011-07-06intc,wklow,17.6
stock-2011-07-06intc,prev_close,22.44
stock-2011-07-06intc,high,22.82
stock-2011-07-06intc,low,22.44
stock-2011-07-06intc,open,22.45
stock-2011-07-06intu,wkhigh,56.46
stock-2011-07-06intu,flat_change,-0.02
stock-2011-07-06intu,last,52.34
stock-2011-07-06intu,wklow,34.35
stock-2011-07-06intu,prev_close,52.36
stock-2011-07-06intu,high,52.55
stock-2011-07-06intu,low,51.14
stock-2011-07-06intu,open,51.66
stock-2011-07-06isrg,wkhigh,384.49
stock-2011-07-06isrg,flat_change,-0.5
stock-2011-07-06isrg,last,380.87
stock-2011-07-06isrg,wklow,246.05
stock-2011-07-06isrg,prev_close,381.37
stock-2011-07-06isrg,high,384.49
stock-2011-07-06isrg,low,379.91
stock-2011-07-06isrg,open,381.02
stock-2011-07-06joyg,wkhigh,103.44
stock-2011-07-06joyg,flat_change,0.02
stock-2011-07-06joyg,last,96.72
stock-2011-07-06joyg,wklow,50.05
stock-2011-07-06joyg,prev_close,96.7
stock-2011-07-06joyg,high,97.94
stock-2011-07-06joyg,low,96.03
stock-2011-07-06joyg,open,96.8
stock-2011-07-06klac,wkhigh,51.83
stock-2011-07-06klac,flat_change,-0.87
stock-2011-07-06klac,last,39.74
stock-2011-07-06klac,wklow,27.02
stock-2011-07-06klac,prev_close,40.61
stock-2011-07-06klac,high,40.35
stock-2011-07-06klac,low,39.49
stock-2011-07-06klac,open,40.35
stock-2011-07-06life,wkhigh,57.25
stock-2011-07-06life,flat_change,0.27
stock-2011-07-06life,last,52.27
stock-2011-07-06life,wklow,41.1
stock-2011-07-06life,prev_close,52.0
stock-2011-07-06life,high,52.54
stock-2011-07-06life,low,51.83
stock-2011-07-06life,open,51.98
stock-2011-07-06linta,wkhigh,18.65
stock-2011-07-06linta,flat_change,0.12
stock-2011-07-06linta,last,17.4
stock-2011-07-06linta,wklow,10.1
stock-2011-07-06linta,prev_close,17.28
stock-2011-07-06linta,high,17.43
stock-2011-07-06linta,low,17.09
stock-2011-07-06linta,open,17.28
stock-2011-07-06lltc,wkhigh,36.14
stock-2011-07-06lltc,flat_change,0.02
stock-2011-07-06lltc,last,32.89
stock-2011-07-06lltc,wklow,28.01
stock-2011-07-06lltc,prev_close,32.87
stock-2011-07-06lltc,high,33.12
stock-2011-07-06lltc,low,32.6
stock-2011-07-06lltc,open,32.77
stock-2011-07-06lrcx,wkhigh,59.10
stock-2011-07-06lrcx,flat_change,-1.3
stock-2011-07-06lrcx,last,43.23
stock-2011-07-06lrcx,wklow,35.39
stock-2011-07-06lrcx,prev_close,44.53
stock-2011-07-06lrcx,high,44.31
stock-2011-07-06lrcx,low,43.04
stock-2011-07-06lrcx,open,44.28
stock-2011-07-06mat,wkhigh,28.17
stock-2011-07-06mat,flat_change,-0.28
stock-2011-07-06mat,last,27.63
stock-2011-07-06mat,wklow,20.57
stock-2011-07-06mat,prev_close,27.91
stock-2011-07-06mat,high,28.17
stock-2011-07-06mat,low,27.59
stock-2011-07-06mat,open,27.98
stock-2011-07-06mchp,wkhigh,41.50
stock-2011-07-06mchp,flat_change,0.16
stock-2011-07-06mchp,last,38.06
stock-2011-07-06mchp,wklow,27.46
stock-2011-07-06mchp,prev_close,37.9
stock-2011-07-06mchp,high,38.09
stock-2011-07-06mchp,low,37.59
stock-2011-07-06mchp,open,37.77
stock-2011-07-06mrvl,wkhigh,22.01
stock-2011-07-06mrvl,flat_change,0.11
stock-2011-07-06mrvl,last,15.08
stock-2011-07-06mrvl,wklow,13.17
stock-2011-07-06mrvl,prev_close,15.19
stock-2011-07-06mrvl,high,15.25
stock-2011-07-06mrvl,low,14.98
stock-2011-07-06mrvl,open,15.15
stock-2011-07-06msft,wkhigh,29.46
stock-2011-07-06msft,flat_change,0.3
stock-2011-07-06msft,last,26.33
stock-2011-07-06msft,wklow,23.32
stock-2011-07-06msft,prev_close,26.03
stock-2011-07-06msft,high,26.37
stock-2011-07-06msft,low,25.96
stock-2011-07-06msft,open,25.97
stock-2011-07-06mu,wkhigh,11.95
stock-2011-07-06mu,flat_change,-0.22
stock-2011-07-06mu,last,7.56
stock-2011-07-06mu,wklow,6.36
stock-2011-07-06mu,prev_close,7.78
stock-2011-07-06mu,high,7.74
stock-2011-07-06mu,low,7.48
stock-2011-07-06mu,open,7.73
stock-2011-07-06mxim,wkhigh,28.44
stock-2011-07-06mxim,flat_change,-0.04
stock-2011-07-06mxim,last,25.71
stock-2011-07-06mxim,wklow,15.67
stock-2011-07-06mxim,prev_close,25.75
stock-2011-07-06mxim,high,25.83
stock-2011-07-06mxim,low,25.57
stock-2011-07-06mxim,open,25.72
stock-2011-07-06myl,wkhigh,25.46
stock-2011-07-06myl,flat_change,-0.03
stock-2011-07-06myl,last,24.75
stock-2011-07-06myl,wklow,16.81
stock-2011-07-06myl,prev_close,24.78
stock-2011-07-06myl,high,24.9
stock-2011-07-06myl,low,24.62
stock-2011-07-06myl,open,24.83
stock-2011-07-06nflx,wkhigh,291.78
stock-2011-07-06nflx,flat_change,1.33
stock-2011-07-06nflx,last,290.96
stock-2011-07-06nflx,wklow,95.33
stock-2011-07-06nflx,prev_close,289.63
stock-2011-07-06nflx,high,291.78
stock-2011-07-06nflx,low,284.5
stock-2011-07-06nflx,open,286.65
stock-2011-07-06nihd,wkhigh,46.32
stock-2011-07-06nihd,flat_change,0.6
stock-2011-07-06nihd,last,43.5
stock-2011-07-06nihd,wklow,32.36
stock-2011-07-06nihd,prev_close,42.9
stock-2011-07-06nihd,high,43.56
stock-2011-07-06nihd,low,42.98
stock-2011-07-06nihd,open,43.0
stock-2011-07-06ntap,wkhigh,61.02
stock-2011-07-06ntap,flat_change,-0.45
stock-2011-07-06ntap,last,53.49
stock-2011-07-06ntap,wklow,36.66
stock-2011-07-06ntap,prev_close,53.94
stock-2011-07-06ntap,high,54.25
stock-2011-07-06ntap,low,53.11
stock-2011-07-06ntap,open,53.74
stock-2011-07-06nvda,wkhigh,26.17
stock-2011-07-06nvda,flat_change,-0.21
stock-2011-07-06nvda,last,15.67
stock-2011-07-06nvda,wklow,8.65
stock-2011-07-06nvda,prev_close,15.88
stock-2011-07-06nvda,high,15.9
stock-2011-07-06nvda,low,15.48
stock-2011-07-06nvda,open,15.87
stock-2011-07-06nwsa,wkhigh,18.35
stock-2011-07-06nwsa,flat_change,-0.66
stock-2011-07-06nwsa,last,17.47
stock-2011-07-06nwsa,wklow,11.66
stock-2011-07-06nwsa,prev_close,18.13
stock-2011-07-06nwsa,high,17.75
stock-2011-07-06nwsa,low,17.09
stock-2011-07-06nwsa,open,17.7
stock-2011-07-06orcl,wkhigh,36.50
stock-2011-07-06orcl,flat_change,0.15
stock-2011-07-06orcl,last,33.21
stock-2011-07-06orcl,wklow,21.66
stock-2011-07-06orcl,prev_close,33.06
stock-2011-07-06orcl,high,33.25
stock-2011-07-06orcl,low,32.87
stock-2011-07-06orcl,open,33.0
stock-2011-07-06orly,wkhigh,66.52
stock-2011-07-06orly,flat_change,-0.34
stock-2011-07-06orly,last,65.7
stock-2011-07-06orly,wklow,45.65
stock-2011-07-06orly,prev_close,66.04
stock-2011-07-06orly,high,66.46
stock-2011-07-06orly,low,65.62
stock-2011-07-06orly,open,65.92
stock-2011-07-06payx,wkhigh,33.91
stock-2011-07-06payx,flat_change,0.38
stock-2011-07-06payx,last,31.34
stock-2011-07-06payx,wklow,24.65
stock-2011-07-06payx,prev_close,30.96
stock-2011-07-06payx,high,31.35
stock-2011-07-06payx,low,30.93
stock-2011-07-06payx,open,30.99
stock-2011-07-06pcar,wkhigh,58.75
stock-2011-07-06pcar,flat_change,-0.32
stock-2011-07-06pcar,last,51.65
stock-2011-07-06pcar,wklow,38.74
stock-2011-07-06pcar,prev_close,51.97
stock-2011-07-06pcar,high,52.13
stock-2011-07-06pcar,low,51.38
stock-2011-07-06pcar,open,51.97
stock-2011-07-06pcln,wkhigh,561.88
stock-2011-07-06pcln,flat_change,0.76
stock-2011-07-06pcln,last,536.13
stock-2011-07-06pcln,wklow,176.99
stock-2011-07-06pcln,prev_close,535.37
stock-2011-07-06pcln,high,538.96
stock-2011-07-06pcln,low,530.04
stock-2011-07-06pcln,open,534.84
stock-2011-07-06qcom,wkhigh,59.84
stock-2011-07-06qcom,flat_change,0.56
stock-2011-07-06qcom,last,58.7
stock-2011-07-06qcom,wklow,32.44
stock-2011-07-06qcom,prev_close,58.14
stock-2011-07-06qcom,high,58.75
stock-2011-07-06qcom,low,57.88
stock-2011-07-06qcom,open,57.88
stock-2011-07-06qgen,wkhigh,22.20
stock-2011-07-06qgen,flat_change,0.03
stock-2011-07-06qgen,last,19.36
stock-2011-07-06qgen,wklow,16.86
stock-2011-07-06qgen,prev_close,19.33
stock-2011-07-06qgen,high,19.43
stock-2011-07-06qgen,low,19.26
stock-2011-07-06qgen,open,19.36
stock-2011-07-06rimm,wkhigh,70.54
stock-2011-07-06rimm,flat_change,-1.2
stock-2011-07-06rimm,last,27.72
stock-2011-07-06rimm,wklow,25.82
stock-2011-07-06rimm,prev_close,28.92
stock-2011-07-06rimm,high,28.78
stock-2011-07-06rimm,low,27.63
stock-2011-07-06rimm,open,28.64
stock-2011-07-06rost,wkhigh,83.11
stock-2011-07-06rost,flat_change,-0.13
stock-2011-07-06rost,last,81.07
stock-2011-07-06rost,wklow,48.71
stock-2011-07-06rost,prev_close,81.2
stock-2011-07-06rost,high,81.64
stock-2011-07-06rost,low,80.57
stock-2011-07-06rost,open,81.11
stock-2011-07-06sbux,wkhigh,41.11
stock-2011-07-06sbux,flat_change,-0.53
stock-2011-07-06sbux,last,40.42
stock-2011-07-06sbux,wklow,22.5
stock-2011-07-06sbux,prev_close,40.95
stock-2011-07-06sbux,high,40.9
stock-2011-07-06sbux,low,40.36
stock-2011-07-06sbux,open,40.83
stock-2011-07-06shld,wkhigh,94.79
stock-2011-07-06shld,flat_change,0.22
stock-2011-07-06shld,last,70.99
stock-2011-07-06shld,wklow,59.21
stock-2011-07-06shld,prev_close,70.77
stock-2011-07-06shld,high,72.36
stock-2011-07-06shld,low,70.75
stock-2011-07-06shld,open,70.75
stock-2011-07-06sial,wkhigh,75.21
stock-2011-07-06sial,flat_change,0.69
stock-2011-07-06sial,last,74.84
stock-2011-07-06sial,wklow,49.44
stock-2011-07-06sial,prev_close,74.15
stock-2011-07-06sial,high,75.21
stock-2011-07-06sial,low,73.97
stock-2011-07-06sial,open,74.11
stock-2011-07-06sndk,wkhigh,53.60
stock-2011-07-06sndk,flat_change,-0.44
stock-2011-07-06sndk,last,43.01
stock-2011-07-06sndk,wklow,33.03
stock-2011-07-06sndk,prev_close,43.45
stock-2011-07-06sndk,high,43.5
stock-2011-07-06sndk,low,42.45
stock-2011-07-06sndk,open,43.25
stock-2011-07-06srcl,wkhigh,95.71
stock-2011-07-06srcl,flat_change,0.78
stock-2011-07-06srcl,last,92.5
stock-2011-07-06srcl,wklow,61.02
stock-2011-07-06srcl,prev_close,91.72
stock-2011-07-06srcl,high,92.57
stock-2011-07-06srcl,low,91.34
stock-2011-07-06srcl,open,91.72
stock-2011-07-06stx,wkhigh,18.35
stock-2011-07-06stx,flat_change,0.12
stock-2011-07-06stx,last,16.32
stock-2011-07-06stx,wklow,9.84
stock-2011-07-06stx,prev_close,16.2
stock-2011-07-06stx,high,16.51
stock-2011-07-06stx,low,16.22
stock-2011-07-06stx,open,16.24
stock-2011-07-06symc,wkhigh,20.50
stock-2011-07-06symc,flat_change,0.03
stock-2011-07-06symc,last,19.79
stock-2011-07-06symc,wklow,12.04
stock-2011-07-06symc,prev_close,19.76
stock-2011-07-06symc,high,19.82
stock-2011-07-06symc,low,19.61
stock-2011-07-06symc,open,19.74
stock-2011-07-06teva,wkhigh,57.08
stock-2011-07-06teva,flat_change,0.07
stock-2011-07-06teva,last,48.99
stock-2011-07-06teva,wklow,44.86
stock-2011-07-06teva,prev_close,48.92
stock-2011-07-06teva,high,49.11
stock-2011-07-06teva,low,48.62
stock-2011-07-06teva,open,48.75
stock-2011-07-06urbn,wkhigh,39.26
stock-2011-07-06urbn,flat_change,1.64
stock-2011-07-06urbn,last,30.75
stock-2011-07-06urbn,wklow,27.96
stock-2011-07-06urbn,prev_close,29.11
stock-2011-07-06urbn,high,31.44
stock-2011-07-06urbn,low,29.01
stock-2011-07-06urbn,open,29.12
stock-2011-07-06vmed,wkhigh,33.32
stock-2011-07-06vmed,flat_change,-0.51
stock-2011-07-06vmed,last,30.06
stock-2011-07-06vmed,wklow,16.25
stock-2011-07-06vmed,prev_close,30.57
stock-2011-07-06vmed,high,30.72
stock-2011-07-06vmed,low,29.86
stock-2011-07-06vmed,open,30.45
stock-2011-07-06vod,wkhigh,32.70
stock-2011-07-06vod,flat_change,-0.26
stock-2011-07-06vod,last,26.58
stock-2011-07-06vod,wklow,21.09
stock-2011-07-06vod,prev_close,26.84
stock-2011-07-06vod,high,26.69
stock-2011-07-06vod,low,26.37
stock-2011-07-06vod,open,26.44
stock-2011-07-06vrsn,wkhigh,37.73
stock-2011-07-06vrsn,flat_change,0.21
stock-2011-07-06vrsn,last,34.45
stock-2011-07-06vrsn,wklow,25.73
stock-2011-07-06vrsn,prev_close,34.24
stock-2011-07-06vrsn,high,34.61
stock-2011-07-06vrsn,low,34.15
stock-2011-07-06vrsn,open,34.25
stock-2011-07-06vrtx,wkhigh,58.87
stock-2011-07-06vrtx,flat_change,-2.02
stock-2011-07-06vrtx,last,50.17
stock-2011-07-06vrtx,wklow,31.86
stock-2011-07-06vrtx,prev_close,52.19
stock-2011-07-06vrtx,high,52.0
stock-2011-07-06vrtx,low,49.82
stock-2011-07-06vrtx,open,51.89
stock-2011-07-06wcrx,wkhigh,30.57
stock-2011-07-06wcrx,flat_change,0.34
stock-2011-07-06wcrx,last,24.49
stock-2011-07-06wcrx,wklow,19.01
stock-2011-07-06wcrx,prev_close,24.15
stock-2011-07-06wcrx,high,24.62
stock-2011-07-06wcrx,low,24.11
stock-2011-07-06wcrx,open,24.16
stock-2011-07-06wfm,wkhigh,66.87
stock-2011-07-06wfm,flat_change,-0.04
stock-2011-07-06wfm,last,63.78
stock-2011-07-06wfm,wklow,33.96
stock-2011-07-06wfm,prev_close,63.82
stock-2011-07-06wfm,high,64.5
stock-2011-07-06wfm,low,63.39
stock-2011-07-06wfm,open,63.94
stock-2011-07-06wynn,wkhigh,154.15
stock-2011-07-06wynn,flat_change,2.13
stock-2011-07-06wynn,last,153.29
stock-2011-07-06wynn,wklow,74.03
stock-2011-07-06wynn,prev_close,151.16
stock-2011-07-06wynn,high,154.15
stock-2011-07-06wynn,low,150.2
stock-2011-07-06wynn,open,150.99
stock-2011-07-06xlnx,wkhigh,37.23
stock-2011-07-06xlnx,flat_change,-0.11
stock-2011-07-06xlnx,last,36.52
stock-2011-07-06xlnx,wklow,23.96
stock-2011-07-06xlnx,prev_close,36.63
stock-2011-07-06xlnx,high,36.72
stock-2011-07-06xlnx,low,36.2
stock-2011-07-06xlnx,open,36.51
stock-2011-07-06xray,wkhigh,40.16
stock-2011-07-06xray,flat_change,0.29
stock-2011-07-06xray,last,38.85
stock-2011-07-06xray,wklow,27.76
stock-2011-07-06xray,prev_close,38.56
stock-2011-07-06xray,high,39.02
stock-2011-07-06xray,low,38.4
stock-2011-07-06xray,open,38.54
stock-2011-07-06yhoo,wkhigh,18.84
stock-2011-07-06yhoo,flat_change,0.23
stock-2011-07-06yhoo,last,15.72
stock-2011-07-06yhoo,wklow,12.94
stock-2011-07-06yhoo,prev_close,15.49
stock-2011-07-06yhoo,high,15.81
stock-2011-07-06yhoo,low,15.52
stock-2011-07-06yhoo,open,15.53
stock-2011-07-07aapl,wkhigh,364.90
stock-2011-07-07aapl,flat_change,5.44
stock-2011-07-07aapl,last,357.2
stock-2011-07-07aapl,wklow,235.56
stock-2011-07-07aapl,prev_close,351.76
stock-2011-07-07aapl,high,358.0
stock-2011-07-07aapl,low,354.0
stock-2011-07-07aapl,open,354.67
stock-2011-07-07adbe,wkhigh,35.99
stock-2011-07-07adbe,flat_change,0.42
stock-2011-07-07adbe,last,32.07
stock-2011-07-07adbe,wklow,25.45
stock-2011-07-07adbe,prev_close,31.65
stock-2011-07-07adbe,high,32.35
stock-2011-07-07adbe,low,31.76
stock-2011-07-07adbe,open,31.85
stock-2011-07-07adp,wkhigh,55.12
stock-2011-07-07adp,flat_change,1.02
stock-2011-07-07adp,last,55.02
stock-2011-07-07adp,wklow,38.41
stock-2011-07-07adp,prev_close,54.0
stock-2011-07-07adp,high,55.02
stock-2011-07-07adp,low,54.33
stock-2011-07-07adp,open,54.36
stock-2011-07-07adsk,wkhigh,46.15
stock-2011-07-07adsk,flat_change,1.02
stock-2011-07-07adsk,last,40.39
stock-2011-07-07adsk,wklow,23.81
stock-2011-07-07adsk,prev_close,39.37
stock-2011-07-07adsk,high,40.45
stock-2011-07-07adsk,low,39.55
stock-2011-07-07adsk,open,39.57
stock-2011-07-07akam,wkhigh,54.65
stock-2011-07-07akam,flat_change,0.11
stock-2011-07-07akam,last,31.54
stock-2011-07-07akam,wklow,28.69
stock-2011-07-07akam,prev_close,31.43
stock-2011-07-07akam,high,31.92
stock-2011-07-07akam,low,31.49
stock-2011-07-07akam,open,31.81
stock-2011-07-07altr,wkhigh,49.59
stock-2011-07-07altr,flat_change,1.04
stock-2011-07-07altr,last,48.12
stock-2011-07-07altr,wklow,24.48
stock-2011-07-07altr,prev_close,47.08
stock-2011-07-07altr,high,48.35
stock-2011-07-07altr,low,47.35
stock-2011-07-07altr,open,47.59
stock-2011-07-07alxn,wkhigh,52.50
stock-2011-07-07alxn,flat_change,0.65
stock-2011-07-07alxn,last,48.46
stock-2011-07-07alxn,wklow,24.65
stock-2011-07-07alxn,prev_close,47.81
stock-2011-07-07alxn,high,48.49
stock-2011-07-07alxn,low,47.52
stock-2011-07-07alxn,open,48.08
stock-2011-07-07amat,wkhigh,16.93
stock-2011-07-07amat,flat_change,0.4
stock-2011-07-07amat,last,13.44
stock-2011-07-07amat,wklow,10.27
stock-2011-07-07amat,prev_close,13.04
stock-2011-07-07amat,high,13.52
stock-2011-07-07amat,low,13.13
stock-2011-07-07amat,open,13.14
stock-2011-07-07amgn,wkhigh,61.53
stock-2011-07-07amgn,flat_change,0.21
stock-2011-07-07amgn,last,57.91
stock-2011-07-07amgn,wklow,50.26
stock-2011-07-07amgn,prev_close,57.7
stock-2011-07-07amgn,high,58.3
stock-2011-07-07amgn,low,57.54
stock-2011-07-07amgn,open,58.08
stock-2011-07-07amzn,wkhigh,217.80
stock-2011-07-07amzn,flat_change,2.55
stock-2011-07-07amzn,last,216.74
stock-2011-07-07amzn,wklow,105.8
stock-2011-07-07amzn,prev_close,214.19
stock-2011-07-07amzn,high,217.8
stock-2011-07-07amzn,low,215.09
stock-2011-07-07amzn,open,215.09
stock-2011-07-07apol,wkhigh,53.61
stock-2011-07-07apol,flat_change,1.42
stock-2011-07-07apol,last,48.89
stock-2011-07-07apol,wklow,33.75
stock-2011-07-07apol,prev_close,47.47
stock-2011-07-07apol,high,49.15
stock-2011-07-07apol,low,47.75
stock-2011-07-07apol,open,48.02
stock-2011-07-07atvi,wkhigh,12.65
stock-2011-07-07atvi,flat_change,0.08
stock-2011-07-07atvi,last,12.04
stock-2011-07-07atvi,wklow,10.4
stock-2011-07-07atvi,prev_close,11.96
stock-2011-07-07atvi,high,12.1
stock-2011-07-07atvi,low,11.9
stock-2011-07-07atvi,open,11.99
stock-2011-07-07bbby,wkhigh,60.55
stock-2011-07-07bbby,flat_change,1.21
stock-2011-07-07bbby,last,60.31
stock-2011-07-07bbby,wklow,35.55
stock-2011-07-07bbby,prev_close,59.1
stock-2011-07-07bbby,high,60.55
stock-2011-07-07bbby,low,59.73
stock-2011-07-07bbby,open,59.74
stock-2011-07-07bidu,wkhigh,156.04
stock-2011-07-07bidu,flat_change,1.17
stock-2011-07-07bidu,last,147.01
stock-2011-07-07bidu,wklow,67.25
stock-2011-07-07bidu,prev_close,145.84
stock-2011-07-07bidu,high,148.44
stock-2011-07-07bidu,low,145.07
stock-2011-07-07bidu,open,147.22
stock-2011-07-07biib,wkhigh,109.63
stock-2011-07-07biib,flat_change,-1.37
stock-2011-07-07biib,last,106.52
stock-2011-07-07biib,wklow,48.18
stock-2011-07-07biib,prev_close,107.89
stock-2011-07-07biib,high,108.88
stock-2011-07-07biib,low,106.4
stock-2011-07-07biib,open,108.73
stock-2011-07-07bmc,wkhigh,56.55
stock-2011-07-07bmc,flat_change,1.19
stock-2011-07-07bmc,last,56.5
stock-2011-07-07bmc,wklow,34.47
stock-2011-07-07bmc,prev_close,55.31
stock-2011-07-07bmc,high,56.55
stock-2011-07-07bmc,low,55.71
stock-2011-07-07bmc,open,55.9
stock-2011-07-07brcm,wkhigh,47.39
stock-2011-07-07brcm,flat_change,0.98
stock-2011-07-07brcm,last,35.03
stock-2011-07-07brcm,wklow,29.9
stock-2011-07-07brcm,prev_close,34.05
stock-2011-07-07brcm,high,35.11
stock-2011-07-07brcm,low,34.35
stock-2011-07-07brcm,open,34.44
stock-2011-07-07ca,wkhigh,25.68
stock-2011-07-07ca,flat_change,0.26
stock-2011-07-07ca,last,23.42
stock-2011-07-07ca,wklow,17.7
stock-2011-07-07ca,prev_close,23.16
stock-2011-07-07ca,high,23.5
stock-2011-07-07ca,low,23.265
stock-2011-07-07ca,open,23.36
stock-2011-07-07celg,wkhigh,63.46
stock-2011-07-07celg,flat_change,1.15
stock-2011-07-07celg,last,61.68
stock-2011-07-07celg,wklow,48.02
stock-2011-07-07celg,prev_close,60.53
stock-2011-07-07celg,high,61.84
stock-2011-07-07celg,low,60.35
stock-2011-07-07celg,open,61.0
stock-2011-07-07cern,wkhigh,64.32
stock-2011-07-07cern,flat_change,0.63
stock-2011-07-07cern,last,64.29
stock-2011-07-07cern,wklow,36.03
stock-2011-07-07cern,prev_close,63.66
stock-2011-07-07cern,high,64.32
stock-2011-07-07cern,low,63.565
stock-2011-07-07cern,open,63.94
stock-2011-07-07chkp,wkhigh,58.06
stock-2011-07-07chkp,flat_change,0.22
stock-2011-07-07chkp,last,58.08
stock-2011-07-07chkp,wklow,29.2
stock-2011-07-07chkp,prev_close,57.86
stock-2011-07-07chkp,high,58.4
stock-2011-07-07chkp,low,57.86
stock-2011-07-07chkp,open,58.22
stock-2011-07-07chrw,wkhigh,82.61
stock-2011-07-07chrw,flat_change,0.94
stock-2011-07-07chrw,last,82.1
stock-2011-07-07chrw,wklow,55.3
stock-2011-07-07chrw,prev_close,81.16
stock-2011-07-07chrw,high,82.61
stock-2011-07-07chrw,low,81.34
stock-2011-07-07chrw,open,81.67
stock-2011-07-07cmcsa,wkhigh,27.16
stock-2011-07-07cmcsa,flat_change,0.09
stock-2011-07-07cmcsa,last,25.58
stock-2011-07-07cmcsa,wklow,16.76
stock-2011-07-07cmcsa,prev_close,25.49
stock-2011-07-07cmcsa,high,25.82
stock-2011-07-07cmcsa,low,25.54
stock-2011-07-07cmcsa,open,25.68
stock-2011-07-07cost,wkhigh,83.95
stock-2011-07-07cost,flat_change,-0.58
stock-2011-07-07cost,last,82.06
stock-2011-07-07cost,wklow,53.41
stock-2011-07-07cost,prev_close,82.64
stock-2011-07-07cost,high,83.45
stock-2011-07-07cost,low,81.61
stock-2011-07-07cost,open,83.2
stock-2011-07-07csco,wkhigh,26.00
stock-2011-07-07csco,flat_change,0.34
stock-2011-07-07csco,last,15.9
stock-2011-07-07csco,wklow,14.78
stock-2011-07-07csco,prev_close,15.56
stock-2011-07-07csco,high,15.99
stock-2011-07-07csco,low,15.61
stock-2011-07-07csco,open,15.64
