tid,attribute,correct_val
stock-2011-07-11ctrp,flat_change,1.14
stock-2011-07-11ctrp,last,$ 43.77
stock-2011-07-11ctrp,wklow,$ 34.86
stock-2011-07-11ctrp,prev_close,$ 44.91
stock-2011-07-11ctrp,volume,1-621-845
stock-2011-07-11ctrp,wkhigh,$ 53.16
stock-2011-07-11ctrp,low,$ 43.46
stock-2011-07-11ctrp,percent_change,2.54%
stock-2011-07-11ctrp,open,$ 44.33
stock-2011-07-11ctsh,high,$ 76.21
stock-2011-07-11ctsh,flat_change,1.62
stock-2011-07-11ctsh,last,$ 74.76
stock-2011-07-11ctsh,wklow,$ 52.44
stock-2011-07-11ctsh,prev_close,$ 76.38
stock-2011-07-11ctsh,volume,1-747-667
stock-2011-07-11ctsh,wkhigh,$ 83.48
stock-2011-07-11ctsh,low,$ 74.36
stock-2011-07-11ctsh,percent_change,2.12%
stock-2011-07-11ctsh,open,$ 75.60
stock-2011-07-11ctxs,high,$ 82.60
stock-2011-07-11ctxs,flat_change,3.79
stock-2011-07-11ctxs,last,$ 79.19
stock-2011-07-11ctxs,wklow,$ 44.25
stock-2011-07-11ctxs,prev_close,$ 82.98
stock-2011-07-11ctxs,volume,2-053-704
stock-2011-07-11ctxs,wkhigh,$ 88.4895
stock-2011-07-11ctxs,low,$ 78.75
stock-2011-07-11ctxs,percent_change,4.57%
stock-2011-07-11ctxs,open,$ 81.92
stock-2011-07-11dell,high,$ 17.05
stock-2011-07-11dell,flat_change,0.49
stock-2011-07-11dell,last,$ 16.65
stock-2011-07-11dell,wklow,$ 11.34
stock-2011-07-11dell,prev_close,$ 17.14
stock-2011-07-11dell,volume,17-483-446
stock-2011-07-11dell,wkhigh,$ 17.22
stock-2011-07-11dell,low,$ 16.55
stock-2011-07-11dell,percent_change,2.86%
stock-2011-07-11dell,open,$ 16.98
stock-2011-07-11dltr,high,$ 69.969
stock-2011-07-11dltr,flat_change,0.27
stock-2011-07-11dltr,last,$ 69.61
stock-2011-07-11dltr,wklow,$ 40.60
stock-2011-07-11dltr,prev_close,$ 69.88
stock-2011-07-11dltr,volume,934-829
stock-2011-07-11dltr,wkhigh,$ 70.54
stock-2011-07-11dltr,low,$ 69.20
stock-2011-07-11dltr,percent_change,0.39%
stock-2011-07-11dltr,open,$ 69.46
stock-2011-07-11dtv,high,$ 53.05
stock-2011-07-11dtv,flat_change,0.27
stock-2011-07-11dtv,last,$ 52.81
stock-2011-07-11dtv,wklow,$ 34.84
stock-2011-07-11dtv,prev_close,$ 53.08
stock-2011-07-11dtv,volume,4-696-337
stock-2011-07-11dtv,wkhigh,$ 53.14
stock-2011-07-11dtv,low,$ 52.1999
stock-2011-07-11dtv,percent_change,0.51%
stock-2011-07-11dtv,open,$ 52.62
stock-2011-07-11ebay,high,$ 34.07
stock-2011-07-11ebay,flat_change,0.51
stock-2011-07-11ebay,last,$ 32.91
stock-2011-07-11ebay,wklow,$ 19.73
stock-2011-07-11ebay,prev_close,$ 33.42
stock-2011-07-11ebay,volume,15-377-728
stock-2011-07-11ebay,wkhigh,$ 35.35
stock-2011-07-11ebay,low,$ 32.725
stock-2011-07-11ebay,percent_change,1.53%
stock-2011-07-11ebay,open,$ 33.02
stock-2011-07-11erts,high,$ 24.97
stock-2011-07-11erts,flat_change,0.66
stock-2011-07-11erts,last,$ 24.39
stock-2011-07-11erts,wklow,$ 14.60
stock-2011-07-11erts,prev_close,$ 25.05
stock-2011-07-11erts,volume,3-648-335
stock-2011-07-11erts,wkhigh,$ 25.05
stock-2011-07-11erts,low,$ 24.26
stock-2011-07-11erts,percent_change,2.63%
stock-2011-07-11erts,open,$ 24.76
stock-2011-07-11esrx,high,$ 54.10
stock-2011-07-11esrx,flat_change,1.09
stock-2011-07-11esrx,last,$ 53.48
stock-2011-07-11esrx,wklow,$ 41.55
stock-2011-07-11esrx,prev_close,$ 54.57
stock-2011-07-11esrx,volume,5-750-517
stock-2011-07-11esrx,wkhigh,$ 60.89
stock-2011-07-11esrx,low,$ 53.39
stock-2011-07-11esrx,percent_change,2%
stock-2011-07-11esrx,open,$ 54.09
stock-2011-07-11expd,high,$ 52.05
stock-2011-07-11expd,flat_change,0.76
stock-2011-07-11expd,last,$ 51.58
stock-2011-07-11expd,wklow,$ 35.31
stock-2011-07-11expd,prev_close,$ 52.34
stock-2011-07-11expd,volume,1-015-668
stock-2011-07-11expd,wkhigh,$ 57.15
stock-2011-07-11expd,low,$ 51.18
stock-2011-07-11expd,percent_change,1.45%
stock-2011-07-11expd,open,$ 51.89
stock-2011-07-11expe,high,$ 30.84
stock-2011-07-11expe,flat_change,0.29
stock-2011-07-11expe,last,$ 30.39
stock-2011-07-11expe,wklow,$ 18.54
stock-2011-07-11expe,prev_close,$ 30.68
stock-2011-07-11expe,volume,4-619-632
stock-2011-07-11expe,wkhigh,$ 30.68
stock-2011-07-11expe,low,$ 30
stock-2011-07-11expe,percent_change,0.95%
stock-2011-07-11expe,open,$ 30.26
stock-2011-07-11fast,high,$ 36.33
stock-2011-07-11fast,flat_change,0.63
stock-2011-07-11fast,last,$ 36
stock-2011-07-11fast,wklow,$ 22.32
stock-2011-07-11fast,prev_close,$ 36.63
stock-2011-07-11fast,volume,2-658-656
stock-2011-07-11fast,wkhigh,$ 36.80
stock-2011-07-11fast,low,$ 35.72
stock-2011-07-11fast,percent_change,1.72%
stock-2011-07-11fast,open,$ 36.20
stock-2011-07-11ffiv,high,$ 117.1692
stock-2011-07-11ffiv,flat_change,3.64
stock-2011-07-11ffiv,last,$ 112.78
stock-2011-07-11ffiv,wklow,$ 72.48
stock-2011-07-11ffiv,prev_close,$ 116.42
stock-2011-07-11ffiv,volume,1-924-156
stock-2011-07-11ffiv,wkhigh,$ 145.76
stock-2011-07-11ffiv,low,$ 112.24
stock-2011-07-11ffiv,percent_change,3.13%
stock-2011-07-11ffiv,open,$ 115.54
stock-2011-07-11fisv,high,$ 64.37
stock-2011-07-11fisv,flat_change,0.94
stock-2011-07-11fisv,last,$ 63.67
stock-2011-07-11fisv,wklow,$ 44.85
stock-2011-07-11fisv,prev_close,$ 64.61
stock-2011-07-11fisv,volume,565-345
stock-2011-07-11fisv,wkhigh,$ 65.41
stock-2011-07-11fisv,low,$ 63.55
stock-2011-07-11fisv,percent_change,1.45%
stock-2011-07-11fisv,open,$ 64
stock-2011-07-11flex,high,$ 6.53
stock-2011-07-11flex,flat_change,0.19
stock-2011-07-11flex,last,$ 6.40
stock-2011-07-11flex,wklow,$ 4.86
stock-2011-07-11flex,prev_close,$ 6.59
stock-2011-07-11flex,volume,3-890-951
stock-2011-07-11flex,wkhigh,$ 8.50
stock-2011-07-11flex,low,$ 6.37
stock-2011-07-11flex,percent_change,2.88%
stock-2011-07-11flex,open,$ 6.52
stock-2011-07-11flir,high,$ 33.86
stock-2011-07-11flir,flat_change,1.02
stock-2011-07-11flir,last,$ 33.20
stock-2011-07-11flir,wklow,$ 24
stock-2011-07-11flir,prev_close,$ 34.22
stock-2011-07-11flir,volume,935-140
stock-2011-07-11flir,wkhigh,$ 37.29
stock-2011-07-11flir,low,$ 33.08
stock-2011-07-11flir,percent_change,2.98%
stock-2011-07-11flir,open,$ 33.83
stock-2011-07-11fslr,high,$ 130.98
stock-2011-07-11fslr,flat_change,5.67
stock-2011-07-11fslr,last,$ 126.93
stock-2011-07-11fslr,wklow,$ 111.40
stock-2011-07-11fslr,prev_close,$ 132.60
stock-2011-07-11fslr,volume,1-307-369
stock-2011-07-11fslr,wkhigh,$ 175.449
stock-2011-07-11fslr,low,$ 126.55
stock-2011-07-11fslr,percent_change,4.28%
stock-2011-07-11fslr,open,$ 130.32
stock-2011-07-11gild,high,$ 42.15
stock-2011-07-11gild,flat_change,1.17
stock-2011-07-11gild,last,$ 41.27
stock-2011-07-11gild,wklow,$ 31.73
stock-2011-07-11gild,prev_close,$ 42.44
stock-2011-07-11gild,volume,6-698-723
stock-2011-07-11gild,wkhigh,$ 42.93
stock-2011-07-11gild,low,$ 41.13
stock-2011-07-11gild,percent_change,2.76%
stock-2011-07-11gild,open,$ 42.08
stock-2011-07-11gmcr,high,$ 96.42
stock-2011-07-11gmcr,flat_change,1.60
stock-2011-07-11gmcr,last,$ 94.60
stock-2011-07-11gmcr,wklow,$ 26.14
stock-2011-07-11gmcr,prev_close,$ 96.20
stock-2011-07-11gmcr,volume,1-356-170
stock-2011-07-11gmcr,wkhigh,$ 96.91
stock-2011-07-11gmcr,low,$ 93.83
stock-2011-07-11gmcr,percent_change,1.66%
stock-2011-07-11gmcr,open,$ 95.41
stock-2011-07-11goog,high,$ 535.98
stock-2011-07-11goog,flat_change,4.71
stock-2011-07-11goog,last,$ 527.28
stock-2011-07-11goog,wklow,$ 447.65
stock-2011-07-11goog,prev_close,$ 531.99
stock-2011-07-11goog,volume,2-812-267
stock-2011-07-11goog,wkhigh,$ 642.96
stock-2011-07-11goog,low,$ 525.50
stock-2011-07-11goog,percent_change,0.89%
stock-2011-07-11goog,open,$ 528.14
stock-2011-07-11grmn,high,$ 33.49
stock-2011-07-11grmn,flat_change,0.17
stock-2011-07-11grmn,last,$ 33.43
stock-2011-07-11grmn,wklow,$ 26.11
stock-2011-07-11grmn,prev_close,$ 33.60
stock-2011-07-11grmn,volume,710-619
stock-2011-07-11grmn,wkhigh,$ 36.42
stock-2011-07-11grmn,low,$ 33.12
stock-2011-07-11grmn,percent_change,0.51%
stock-2011-07-11grmn,open,$ 33.32
stock-2011-07-11hsic,high,$ 74.02
stock-2011-07-11hsic,flat_change,1.03
stock-2011-07-11hsic,last,$ 73.29
stock-2011-07-11hsic,wklow,$ 50.96
stock-2011-07-11hsic,prev_close,$ 74.32
stock-2011-07-11hsic,volume,215-902
stock-2011-07-11hsic,wkhigh,$ 74.98
stock-2011-07-11hsic,low,$ 73.11
stock-2011-07-11hsic,percent_change,1.39%
stock-2011-07-11hsic,open,$ 73.76
stock-2011-07-11ilmn,high,$ 75.59
stock-2011-07-11ilmn,flat_change,2.33
stock-2011-07-11ilmn,last,$ 73.79
stock-2011-07-11ilmn,wklow,$ 41.155
stock-2011-07-11ilmn,prev_close,$ 76.12
stock-2011-07-11ilmn,volume,1-713-483
stock-2011-07-11ilmn,wkhigh,$ 79.40
stock-2011-07-11ilmn,low,$ 73.63
stock-2011-07-11ilmn,percent_change,3.06%
stock-2011-07-11ilmn,open,$ 75.59
stock-2011-07-11infy,high,$ 66.02
stock-2011-07-11infy,flat_change,2.11
stock-2011-07-11infy,last,$ 65.10
stock-2011-07-11infy,wklow,$ 56.73
stock-2011-07-11infy,prev_close,$ 67.21
stock-2011-07-11infy,volume,2-236-320
stock-2011-07-11infy,wkhigh,$ 77.92
stock-2011-07-11infy,low,$ 64.9601
stock-2011-07-11infy,percent_change,3.14%
stock-2011-07-11infy,open,$ 65.99
stock-2011-07-11intc,high,$ 22.98
stock-2011-07-11intc,flat_change,0.24
stock-2011-07-11intc,last,$ 22.85
stock-2011-07-11intc,wklow,$ 17.60
stock-2011-07-11intc,prev_close,$ 23.09
stock-2011-07-11intc,volume,33-857-198
stock-2011-07-11intc,wkhigh,$ 23.96
stock-2011-07-11intc,low,$ 22.73
stock-2011-07-11intc,percent_change,1.04%
stock-2011-07-11intc,open,$ 22.87
stock-2011-07-11intu,high,$ 51.57
stock-2011-07-11intu,flat_change,0.80
stock-2011-07-11intu,last,$ 50.89
stock-2011-07-11intu,wklow,$ 35.80
stock-2011-07-11intu,prev_close,$ 51.69
stock-2011-07-11intu,volume,1-545-822
stock-2011-07-11intu,wkhigh,$ 56.46
stock-2011-07-11intu,low,$ 50.77
stock-2011-07-11intu,percent_change,1.55%
stock-2011-07-11intu,open,$ 51.15
stock-2011-07-11isrg,high,$ 368.14
stock-2011-07-11isrg,flat_change,6.87
stock-2011-07-11isrg,last,$ 361.83
stock-2011-07-11isrg,wklow,$ 246.05
stock-2011-07-11isrg,prev_close,$ 368.70
stock-2011-07-11isrg,volume,258-528
stock-2011-07-11isrg,wkhigh,$ 384.49
stock-2011-07-11isrg,low,$ 361.05
stock-2011-07-11isrg,percent_change,1.86%
stock-2011-07-11isrg,open,$ 365.41
stock-2011-07-11joyg,high,$ 96.09
stock-2011-07-11joyg,flat_change,2.78
stock-2011-07-11joyg,last,$ 94.47
stock-2011-07-11joyg,wklow,$ 52.02
stock-2011-07-11joyg,prev_close,$ 97.25
stock-2011-07-11joyg,volume,1-369-078
stock-2011-07-11joyg,wkhigh,$ 103.44
stock-2011-07-11joyg,low,$ 93.40
stock-2011-07-11joyg,percent_change,2.86%
stock-2011-07-11joyg,open,$ 95.97
stock-2011-07-11klac,high,$ 43.81
stock-2011-07-11klac,flat_change,0.04
stock-2011-07-11klac,last,$ 42.29
stock-2011-07-11klac,wklow,$ 27.75
stock-2011-07-11klac,prev_close,$ 42.25
stock-2011-07-11klac,volume,5-154-988
stock-2011-07-11klac,wkhigh,$ 51.83
stock-2011-07-11klac,low,$ 42.03
stock-2011-07-11klac,percent_change,0.09%
stock-2011-07-11klac,open,$ 42.60
stock-2011-07-11life,high,$ 51.20
stock-2011-07-11life,flat_change,0.91
stock-2011-07-11life,last,$ 50.39
stock-2011-07-11life,wklow,$ 41.10
stock-2011-07-11life,prev_close,$ 51.30
stock-2011-07-11life,volume,1-711-508
stock-2011-07-11life,wkhigh,$ 57.25
stock-2011-07-11life,low,$ 50.33
stock-2011-07-11life,percent_change,1.77%
stock-2011-07-11life,open,$ 50.84
stock-2011-07-11linta,high,$ 17.62
stock-2011-07-11linta,flat_change,0.25
stock-2011-07-11linta,last,$ 17.49
stock-2011-07-11linta,wklow,$ 10.10
stock-2011-07-11linta,prev_close,$ 17.74
stock-2011-07-11linta,volume,4-091-881
stock-2011-07-11linta,wkhigh,$ 18.645
stock-2011-07-11linta,low,$ 17.27
stock-2011-07-11linta,percent_change,1.41%
stock-2011-07-11linta,open,$ 17.55
stock-2011-07-11lltc,high,$ 33.08
stock-2011-07-11lltc,flat_change,0.47
stock-2011-07-11lltc,last,$ 32.61
stock-2011-07-11lltc,wklow,$ 28.45
stock-2011-07-11lltc,prev_close,$ 33.08
stock-2011-07-11lltc,volume,1-689-807
stock-2011-07-11lltc,wkhigh,$ 36.14
stock-2011-07-11lltc,low,$ 32.45
stock-2011-07-11lltc,percent_change,1.42%
stock-2011-07-11lltc,open,$ 32.73
stock-2011-07-11lrcx,high,$ 46.27
stock-2011-07-11lrcx,flat_change,0.69
stock-2011-07-11lrcx,last,$ 44.86
stock-2011-07-11lrcx,wklow,$ 35.39
stock-2011-07-11lrcx,prev_close,$ 44.17
stock-2011-07-11lrcx,volume,4-366-423
stock-2011-07-11lrcx,wkhigh,$ 59.10
stock-2011-07-11lrcx,low,$ 44.41
stock-2011-07-11lrcx,percent_change,1.56%
stock-2011-07-11lrcx,open,$ 44.84
stock-2011-07-11mat,high,$ 27.38
stock-2011-07-11mat,flat_change,0.52
stock-2011-07-11mat,last,$ 27.13
stock-2011-07-11mat,wklow,$ 20.57
stock-2011-07-11mat,prev_close,$ 27.65
stock-2011-07-11mat,volume,3-801-630
stock-2011-07-11mat,wkhigh,$ 28.17
stock-2011-07-11mat,low,$ 26.99
stock-2011-07-11mat,percent_change,1.88%
stock-2011-07-11mat,open,$ 27.35
stock-2011-07-11mchp,high,$ 37.98
stock-2011-07-11mchp,flat_change,0.39
stock-2011-07-11mchp,last,$ 37.48
stock-2011-07-11mchp,wklow,$ 27.46
stock-2011-07-11mchp,prev_close,$ 37.87
stock-2011-07-11mchp,volume,1-297-835
stock-2011-07-11mchp,wkhigh,$ 41.50
stock-2011-07-11mchp,low,$ 37.32
stock-2011-07-11mchp,percent_change,1.03%
stock-2011-07-11mchp,open,$ 37.48
stock-2011-07-11mrvl,high,$ 15.24
stock-2011-07-11mrvl,flat_change,0.55
stock-2011-07-11mrvl,last,$ 14.86
stock-2011-07-11mrvl,wklow,$ 13.17
stock-2011-07-11mrvl,prev_close,$ 15.41
stock-2011-07-11mrvl,volume,8-603-211
stock-2011-07-11mrvl,wkhigh,$ 22.01
stock-2011-07-11mrvl,low,$ 14.80
stock-2011-07-11mrvl,percent_change,3.57%
stock-2011-07-11mrvl,open,$ 15.15
stock-2011-07-11msft,high,$ 26.80
stock-2011-07-11msft,flat_change,0.29
stock-2011-07-11msft,last,$ 26.63
stock-2011-07-11msft,wklow,$ 23.32
stock-2011-07-11msft,prev_close,$ 26.92
stock-2011-07-11msft,volume,42-902-711
stock-2011-07-11msft,wkhigh,$ 29.46
stock-2011-07-11msft,low,$ 26.49
stock-2011-07-11msft,percent_change,1.08%
stock-2011-07-11msft,open,$ 26.63
stock-2011-07-11mu,high,$ 7.70
stock-2011-07-11mu,flat_change,0.19
stock-2011-07-11mu,last,$ 7.49
stock-2011-07-11mu,wklow,$ 6.36
stock-2011-07-11mu,prev_close,$ 7.68
stock-2011-07-11mu,volume,22-113-113
stock-2011-07-11mu,wkhigh,$ 11.95
stock-2011-07-11mu,low,$ 7.45
stock-2011-07-11mu,percent_change,2.47%
stock-2011-07-11mu,open,$ 7.57
stock-2011-07-11mxim,high,$ 25.85
stock-2011-07-11mxim,flat_change,0.39
stock-2011-07-11mxim,last,$ 25.42
stock-2011-07-11mxim,wklow,$ 15.67
stock-2011-07-11mxim,prev_close,$ 25.81
stock-2011-07-11mxim,volume,1-238-878
stock-2011-07-11mxim,wkhigh,$ 28.44
stock-2011-07-11mxim,low,$ 25.28
stock-2011-07-11mxim,percent_change,1.51%
stock-2011-07-11mxim,open,$ 25.49
stock-2011-07-11myl,high,$ 24.78
stock-2011-07-11myl,flat_change,0.65
stock-2011-07-11myl,last,$ 24.33
stock-2011-07-11myl,wklow,$ 16.87
stock-2011-07-11myl,prev_close,$ 24.98
stock-2011-07-11myl,volume,4-093-069
stock-2011-07-11myl,wkhigh,$ 25.46
stock-2011-07-11myl,low,$ 24.265
stock-2011-07-11myl,percent_change,2.6%
stock-2011-07-11myl,open,$ 24.74
stock-2011-07-11nflx,high,$ 301.50
stock-2011-07-11nflx,flat_change,4.40
stock-2011-07-11nflx,last,$ 290.74
stock-2011-07-11nflx,wklow,$ 95.33
stock-2011-07-11nflx,prev_close,$ 295.14
stock-2011-07-11nflx,volume,5-265-516
stock-2011-07-11nflx,wkhigh,$ 297.35
stock-2011-07-11nflx,low,$ 286.90
stock-2011-07-11nflx,percent_change,1.49%
stock-2011-07-11nflx,open,$ 294.62
stock-2011-07-11nihd,high,$ 43.22
stock-2011-07-11nihd,flat_change,1.29
stock-2011-07-11nihd,last,$ 42.29
stock-2011-07-11nihd,wklow,$ 33.92
stock-2011-07-11nihd,prev_close,$ 43.58
stock-2011-07-11nihd,volume,1-026-802
stock-2011-07-11nihd,wkhigh,$ 46.32
stock-2011-07-11nihd,low,$ 42.15
stock-2011-07-11nihd,percent_change,2.96%
stock-2011-07-11nihd,open,$ 43.19
stock-2011-07-11ntap,high,$ 53.9372
stock-2011-07-11ntap,flat_change,0.92
stock-2011-07-11ntap,last,$ 52.56
stock-2011-07-11ntap,wklow,$ 37.04
stock-2011-07-11ntap,prev_close,$ 53.48
stock-2011-07-11ntap,volume,5-132-190
stock-2011-07-11ntap,wkhigh,$ 61.02
stock-2011-07-11ntap,low,$ 52.15
stock-2011-07-11ntap,percent_change,1.72%
stock-2011-07-11ntap,open,$ 53.05
stock-2011-07-11nvda,high,$ 15.20
stock-2011-07-11nvda,flat_change,0.54
stock-2011-07-11nvda,last,$ 14.89
stock-2011-07-11nvda,wklow,$ 8.65
stock-2011-07-11nvda,prev_close,$ 15.43
stock-2011-07-11nvda,volume,17-796-668
stock-2011-07-11nvda,wkhigh,$ 26.17
stock-2011-07-11nvda,low,$ 14.85
stock-2011-07-11nvda,percent_change,3.5%
stock-2011-07-11nvda,open,$ 15.16
stock-2011-07-11nwsa,high,$ 16.29
stock-2011-07-11nwsa,flat_change,1.27
stock-2011-07-11nwsa,last,$ 15.48
stock-2011-07-11nwsa,wklow,$ 11.91
stock-2011-07-11nwsa,prev_close,$ 16.75
stock-2011-07-11nwsa,volume,88-999-873
stock-2011-07-11nwsa,wkhigh,$ 18.35
stock-2011-07-11nwsa,low,$ 15.44
stock-2011-07-11nwsa,percent_change,7.58%
stock-2011-07-11nwsa,open,$ 16.25
stock-2011-07-11orcl,high,$ 33.66
stock-2011-07-11orcl,flat_change,0.74
stock-2011-07-11orcl,last,$ 33.14
stock-2011-07-11orcl,wklow,$ 21.66
stock-2011-07-11orcl,prev_close,$ 33.88
stock-2011-07-11orcl,volume,21-516-569
stock-2011-07-11orcl,wkhigh,$ 36.50
stock-2011-07-11orcl,low,$ 32.90
stock-2011-07-11orcl,percent_change,2.18%
stock-2011-07-11orcl,open,$ 33.66
stock-2011-07-11orly,high,$ 65.47
stock-2011-07-11orly,flat_change,1.00
stock-2011-07-11orly,last,$ 64.42
stock-2011-07-11orly,wklow,$ 45.65
stock-2011-07-11orly,prev_close,$ 65.42
stock-2011-07-11orly,volume,1-233-370
stock-2011-07-11orly,wkhigh,$ 66.52
stock-2011-07-11orly,low,$ 64.11
stock-2011-07-11orly,percent_change,1.53%
stock-2011-07-11orly,open,$ 64.91
stock-2011-07-11payx,high,$ 31.09
stock-2011-07-11payx,flat_change,0.37
stock-2011-07-11payx,last,$ 30.96
stock-2011-07-11payx,wklow,$ 24.6519
stock-2011-07-11payx,prev_close,$ 31.33
stock-2011-07-11payx,volume,2-752-467
stock-2011-07-11payx,wkhigh,$ 33.91
stock-2011-07-11payx,low,$ 30.77
stock-2011-07-11payx,percent_change,1.18%
stock-2011-07-11payx,open,$ 31.03
stock-2011-07-11pcar,high,$ 51.83
stock-2011-07-11pcar,flat_change,1.80
stock-2011-07-11pcar,last,$ 50.45
stock-2011-07-11pcar,wklow,$ 39.77
stock-2011-07-11pcar,prev_close,$ 52.25
stock-2011-07-11pcar,volume,3-999-147
stock-2011-07-11pcar,wkhigh,$ 58.75
stock-2011-07-11pcar,low,$ 49.99
stock-2011-07-11pcar,percent_change,3.44%
stock-2011-07-11pcar,open,$ 51.60
stock-2011-07-11pcln,high,$ 548.75
stock-2011-07-11pcln,flat_change,15.60
stock-2011-07-11pcln,last,$ 536.55
stock-2011-07-11pcln,wklow,$ 196.70
stock-2011-07-11pcln,prev_close,$ 552.15
stock-2011-07-11pcln,volume,1-090-046
stock-2011-07-11pcln,wkhigh,$ 561.88
stock-2011-07-11pcln,low,$ 535.20
stock-2011-07-11pcln,percent_change,2.83%
stock-2011-07-11pcln,open,$ 544
stock-2011-07-11qcom,high,$ 58.93
stock-2011-07-11qcom,flat_change,1.12
stock-2011-07-11qcom,last,$ 58.24
stock-2011-07-11qcom,wklow,$ 33.56
stock-2011-07-11qcom,prev_close,$ 59.36
stock-2011-07-11qcom,volume,12-724-590
stock-2011-07-11qcom,wkhigh,$ 59.84
stock-2011-07-11qcom,low,$ 57.76
stock-2011-07-11qcom,percent_change,1.89%
stock-2011-07-11qcom,open,$ 58.75
stock-2011-07-11qgen,high,$ 18.81
stock-2011-07-11qgen,flat_change,0.69
stock-2011-07-11qgen,last,$ 18.48
stock-2011-07-11qgen,wklow,$ 16.86
stock-2011-07-11qgen,prev_close,$ 19.17
stock-2011-07-11qgen,volume,1-373-988
stock-2011-07-11qgen,wkhigh,$ 22.20
stock-2011-07-11qgen,low,$ 18.425
stock-2011-07-11qgen,percent_change,3.6%
stock-2011-07-11qgen,open,$ 18.71
stock-2011-07-11rimm,high,$ 29.39
stock-2011-07-11rimm,flat_change,0.93
stock-2011-07-11rimm,last,$ 28.05
stock-2011-07-11rimm,wklow,$ 25.82
stock-2011-07-11rimm,prev_close,$ 28.98
stock-2011-07-11rimm,volume,17-155-493
stock-2011-07-11rimm,wkhigh,$ 70.54
stock-2011-07-11rimm,low,$ 27.97
stock-2011-07-11rimm,percent_change,3.21%
stock-2011-07-11rimm,open,$ 28.72
stock-2011-07-11rost,high,$ 80.20
stock-2011-07-11rost,flat_change,1.11
stock-2011-07-11rost,last,$ 78.97
stock-2011-07-11rost,wklow,$ 48.71
stock-2011-07-11rost,prev_close,$ 80.08
stock-2011-07-11rost,volume,1-442-215
stock-2011-07-11rost,wkhigh,$ 83.11
stock-2011-07-11rost,low,$ 78.61
stock-2011-07-11rost,percent_change,1.39%
stock-2011-07-11rost,open,$ 79.60
stock-2011-07-11sbux,high,$ 40.29
stock-2011-07-11sbux,flat_change,0.61
stock-2011-07-11sbux,last,$ 39.74
stock-2011-07-11sbux,wklow,$ 22.50
stock-2011-07-11sbux,prev_close,$ 40.35
stock-2011-07-11sbux,volume,5-564-841
stock-2011-07-11sbux,wkhigh,$ 41.11
stock-2011-07-11sbux,low,$ 39.45
stock-2011-07-11sbux,percent_change,1.51%
stock-2011-07-11sbux,open,$ 39.98
stock-2011-07-11shld,high,$ 74.36
stock-2011-07-11shld,flat_change,2.14
stock-2011-07-11shld,last,$ 72.54
stock-2011-07-11shld,wklow,$ 60.12
stock-2011-07-11shld,prev_close,$ 74.68
stock-2011-07-11shld,volume,278-127
stock-2011-07-11shld,wkhigh,$ 94.7884
stock-2011-07-11shld,low,$ 72.08
stock-2011-07-11shld,percent_change,2.87%
stock-2011-07-11shld,open,$ 73.86
stock-2011-07-11sial,high,$ 74.9399
stock-2011-07-11sial,flat_change,1.95
stock-2011-07-11sial,last,$ 73.74
stock-2011-07-11sial,wklow,$ 51.44
stock-2011-07-11sial,prev_close,$ 75.69
stock-2011-07-11sial,volume,998-271
stock-2011-07-11sial,wkhigh,$ 76.16
stock-2011-07-11sial,low,$ 73.57
stock-2011-07-11sial,percent_change,2.58%
stock-2011-07-11sial,open,$ 74.70
stock-2011-07-11sndk,high,$ 42.80
stock-2011-07-11sndk,flat_change,1.27
stock-2011-07-11sndk,last,$ 41.77
stock-2011-07-11sndk,wklow,$ 33.03
stock-2011-07-11sndk,prev_close,$ 43.04
stock-2011-07-11sndk,volume,5-653-194
stock-2011-07-11sndk,wkhigh,$ 53.605
stock-2011-07-11sndk,low,$ 41.30
stock-2011-07-11sndk,percent_change,2.95%
stock-2011-07-11sndk,open,$ 42.55
stock-2011-07-11spls,high,$ 15.47
stock-2011-07-11spls,flat_change,0.30
stock-2011-07-11spls,last,$ 15.27
stock-2011-07-11spls,wklow,$ 14.75
stock-2011-07-11spls,prev_close,$ 15.57
stock-2011-07-11spls,volume,7-190-870
stock-2011-07-11spls,wkhigh,$ 23.75
stock-2011-07-11spls,low,$ 15.18
stock-2011-07-11spls,percent_change,1.93%
stock-2011-07-11spls,open,$ 15.41
stock-2011-07-11srcl,high,$ 92.31
stock-2011-07-11srcl,flat_change,1.51
stock-2011-07-11srcl,last,$ 91.40
stock-2011-07-11srcl,wklow,$ 61.02
stock-2011-07-11srcl,prev_close,$ 92.91
stock-2011-07-11srcl,volume,214-629
stock-2011-07-11srcl,wkhigh,$ 95.71
stock-2011-07-11srcl,low,$ 91.04
stock-2011-07-11srcl,percent_change,1.63%
stock-2011-07-11srcl,open,$ 92.17
stock-2011-07-11stx,high,$ 16.87
stock-2011-07-11stx,flat_change,0.225
stock-2011-07-11stx,last,$ 16.71
stock-2011-07-11stx,wklow,$ 9.84
stock-2011-07-11stx,prev_close,$ 16.935
stock-2011-07-11stx,volume,7-261-459
stock-2011-07-11stx,wkhigh,$ 18.35
stock-2011-07-11stx,low,$ 16.46
stock-2011-07-11stx,percent_change,1.33%
stock-2011-07-11stx,open,$ 16.60
stock-2011-07-11symc,high,$ 19.63
stock-2011-07-11symc,flat_change,0.37
stock-2011-07-11symc,last,$ 19.36
stock-2011-07-11symc,wklow,$ 12.04
stock-2011-07-11symc,prev_close,$ 19.73
stock-2011-07-11symc,volume,6-107-480
stock-2011-07-11symc,wkhigh,$ 20.50
stock-2011-07-11symc,low,$ 19.24
